tipo,status,data,"venc. fatura",valor,descrição,categoria,conta,"conta transferência",centro,contato,forma,projeto,"n. documento",observações,"data competência","id único",tags,cartão,repetição,"meta de economia"
receita,confirmado,08/06/2025,,"0,02","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,08/06/2025,282184633,receita,,único,
receita,confirmado,09/06/2025,,"0,03","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,09/06/2025,282184864,receita,,único,
despesa,confirmado,09/06/2025,,"5,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185145,"despesas - black box",,único,
despesa,confirmado,09/06/2025,,"14,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185157,"despesas - black box",,único,
transferência,confirmado,10/06/2025,,"50.000,00","blackbox digital ",transferência,"conta simples - c/c","banco santander",,"sem contato","sem forma pagto.","sem projeto",077,,01/11/2023,280143459,,,único,
receita,confirmado,10/06/2025,,"0,42","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,10/06/2025,282185181,receita,,único,
despesa,confirmado,10/06/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185276,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185347,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185370,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"8,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185393,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"8,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185408,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"14,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185435,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185447,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185553,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"7,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185596,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"3,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185617,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"3,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185633,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185654,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185671,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185747,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"4,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282185918,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282186060,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282186153,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"6,20","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282186172,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282186230,"despesas - black box",,único,
despesa,confirmado,10/06/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,282186333,"despesas - black box",,único,
transferência,confirmado,11/06/2025,,"-20.000,00","transferência conta pj p/ cartões ",transferência,"conta simples - c/c","conta simples - cartao scale",,"sem contato","sem forma pagto.","sem projeto",,,11/06/2025,282161778,,,único,
receita,confirmado,11/06/2025,,"1,19","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,11/06/2025,282186387,receita,,único,
despesa,confirmado,11/06/2025,,"-14,90","debito taxa emissao cartao fisico ","impostos e taxas/tarifas bancárias","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","sem projeto",,,11/06/2025,282186595,"despesas - black box",,único,
despesa,confirmado,11/06/2025,,"7,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282186688,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"8,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282186784,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"7,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282186805,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282186961,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187014,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187030,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"3,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187070,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"7,50","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187085,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"15,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187104,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"8,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187123,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"15,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187158,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,11/06/2025,,"2,90","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187197,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,12/06/2025,,"1,60","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,12/06/2025,282187232,receita,,único,
despesa,confirmado,12/06/2025,,"2,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187310,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187496,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"17,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187623,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187677,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"8,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187713,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187744,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187800,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187821,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"4,90","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187873,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282187975,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"4,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188005,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188137,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,12/06/2025,,"61,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188154,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,13/06/2025,,"2,25","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,13/06/2025,282188410,receita,,único,
despesa,confirmado,13/06/2025,,"14,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188471,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"6,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188511,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"4,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282188586,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"5,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282190807,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"2,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282190921,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195535,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"8,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195595,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195626,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"16,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195651,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"4,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195669,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195689,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"3,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195742,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,13/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195863,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,14/06/2025,,"3,47","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,14/06/2025,282195890,receita,,único,
despesa,confirmado,14/06/2025,,"3,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282195932,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,14/06/2025,,"27,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196052,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,15/06/2025,,"1,45","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,15/06/2025,282196142,receita,,único,
receita,confirmado,16/06/2025,,"1,44","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,16/06/2025,282196200,receita,,único,
despesa,confirmado,16/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196339,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196362,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196392,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"12,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196437,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"24,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196451,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"8,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196471,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196496,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"8,60","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196534,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196547,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"4,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196596,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"8,80","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196776,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"4,20","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196817,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"3,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196840,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"2,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196918,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196932,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282196978,"item copa e cozinha,despesas - black box",,único,
receita,confirmado,17/06/2025,,"5,07","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,17/06/2025,282197013,receita,,único,
despesa,confirmado,17/06/2025,,"17,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282197036,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"4,30","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282197057,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"10,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282197096,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198466,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"4,50","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198498,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"7,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198519,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,17/06/2025,,"2,00","estorno pagamento pix fabiane andrade de assis ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,11/06/2025,282198557,"item copa e cozinha,despesas - black box",,único,
